,dice,jaccard,acc,precision,recall,fpr,fnr,nfpr,kap,auc,inf,mk,hd,msd,mdsd,stdsd,hd95
98,0.9728509347757373,0.9471370492493509,0.9907633463541666,0.9472749229278293,0.999846321681325,0.011038240640728484,0.00015364758915716338,0.055651158502857845,0.9672908497172099,0.9944040558850572,0.9888081117701144,0.9472441357648074,1.2727943658828735,0.5527413069761685,0.5999984741210938,0.2719699843850164,0.9486826658248901
99,0.9735713231113391,0.9485036272198234,0.9914754231770834,0.9486493669939655,0.9998380242967442,0.010082482003689778,0.00016194331459292908,0.054121457489878545,0.9684936518419359,0.9948777873408586,0.9897555746817173,0.9486189207918192,1.2369331121444702,0.5244717534672177,0.5999984741210938,0.2710249744184607,0.9000015258789062
100,0.9711581681652185,0.943933399785375,0.9931793212890625,0.943933399785375,0.9999999557071375,0.007705523684254394,0.0,0.059396731186605836,0.9672941743517668,0.9961472381578728,0.9922944763157456,0.9439334392507734,1.5000009536743164,0.5375569906577744,0.5999984741210938,0.22054756778283202,0.9000015258789062
101,0.9713978127607314,0.9443862990102406,0.9918874104817709,0.9443862990102406,0.9999999630791965,0.009408752739104707,0.0,0.058888683773306257,0.9666757231746603,0.9952956236304477,0.9905912472608953,0.9443863319386332,1.6970573663711548,0.5885709359553856,0.5999984741210938,0.2650586779509617,1.0816657543182373
102,0.9817428284413066,0.9641403526169203,0.99072265625,0.9641403526169203,0.9999999796088992,0.0123604870170127,0.0,0.03719336881384964,0.9810741788821201,0.9938197564914937,0.9876395129829874,0.9641403715718078,2.1213150024414062,0.4923095299897811,0.42426836490631104,0.24902245765769745,0.8485367298126221
103,0.9866713252082885,0.9736932840779398,0.9910888671875,0.9738102600379892,0.9998766324897598,0.013236890141120962,0.000123352091228863,0.02689075630252101,0.983979318226767,0.9933198788838251,0.9866397577676502,0.9737487442464876,3.3136115074157715,0.42076556403659326,0.3000030517578125,0.2708569233931184,0.8485260009765625
104,0.9739406465029178,0.9492049784288502,0.9896494547526041,0.9492049784288502,0.9999999737035876,0.012832639596212388,0.0,0.05351320079941096,0.9674883753290331,0.9935836802018938,0.9871673604037876,0.9492050021216585,1.2727943658828735,0.524126959140804,0.5999984741210938,0.2111495241387958,0.8999977111816406
105,0.977127199061239,0.9552773308318122,0.9880625406901041,0.9552773308318122,0.9999999800526614,0.016023102651471215,0.0,0.04681640469161414,0.9759759246342857,0.9919884486742644,0.9839768973485288,0.9552773490348521,1.2369294166564941,0.5065882046203875,0.5999984741210938,0.1995223662083469,0.8485286831855774
106,0.9858914001976279,0.9721753670068045,0.988922119140625,0.9747780627566313,0.9972610507913946,0.01636727860643487,0.002738936103647947,0.025803661525154967,0.9811625915558193,0.9904468926449586,0.9808937852899172,0.9730149721816725,1.500003457069397,0.4657213060722017,0.4242643415927887,0.26767507117171685,0.9000015258789062
107,0.975663076524761,0.9524825808432802,0.9908294677734375,0.9524825808432802,0.9999999723305949,0.01123595498615943,0.0,0.04988793890595169,0.9700174946747381,0.9943820225069203,0.9887640450138405,0.9524826059456042,1.1999969482421875,0.4840722103637465,0.42426836490631104,0.20250814022223879,0.8485286831855774
108,0.9745725643910005,0.950406172633955,0.9881388346354166,0.9507903548541508,0.9995750072787357,0.015227223252113424,0.00042497035440357977,0.051734550090585786,0.9668443275414796,0.9921739031967415,0.984347806393483,0.9506633739795372,1.5,0.5841992450444623,0.5999984741210938,0.2871604195340225,1.0816657543182373
109,0.9798588781915704,0.9605130675004555,0.9870198567708334,0.9607806571515585,0.9997101054882019,0.018838327753909825,0.00028987840744217075,0.04080843868266366,0.9763131171888396,0.990435896919324,0.980871793838648,0.9606443052861844,1.7999954223632812,0.5650199931894981,0.5999984741210938,0.313377449275484,1.081668382883072
110,0.9765101618088713,0.9540985414517773,0.9885304768880209,0.9543316511385188,0.9997440278187862,0.014980898085938808,0.00025595085197613576,0.047841481102295025,0.9761173428836887,0.9923815755310426,0.984763151062085,0.9542503107757265,1.5000046491622925,0.541091506682907,0.5999984741210938,0.25926757246693477,0.9486832618713379
111,0.9838485178918068,0.9682104835891514,0.9867757161458334,0.9696687568766453,0.9984491306571707,0.02111733444915612,0.0015508567342379148,0.031231481131242828,0.9812652983614011,0.9886659044083029,0.977331808816606,0.9685986731377747,1.500003457069397,0.5364807704923085,0.5999984741210938,0.32950478829703944,1.0816657543182373
112,0.9770825469746586,0.9551919796508276,0.9841054280598959,0.955424869768019,0.9997448599852198,0.023912474618673928,0.000255125007426764,0.04664285499894948,0.971832182133414,0.9879162001869497,0.9758324003738993,0.955290901771102,4.167732238769531,0.6717180809719864,0.5999984741210938,0.5230781534479951,1.7492804825305939
113,0.9678634546727517,0.9377281126751323,0.9869842529296875,0.9384817481678054,0.9991443424822563,0.015983295267126708,0.0008556315895138046,0.06549471064094586,0.9597130792060372,0.9915805365716798,0.9831610731433594,0.9382696164979574,3.2449963092803955,0.70349992837677,0.6000022888183594,0.4257239233503399,1.5000010132789612
114,0.9656251356503939,0.933534996770788,0.9891611735026041,0.9350223068625689,0.9982989460910231,0.012483045788274066,0.0017010205556326945,0.06937495830831833,0.9591995994972015,0.9929079668280466,0.9858159336560932,0.9347124883833784,2.1213231086730957,0.6657070077785547,0.6000022888183594,0.36988542694692145,1.341639792919159
115,0.9723058706565276,0.9461043348351823,0.9851735432942709,0.9482959739757237,0.9975631433725215,0.01920006593261351,0.0024368371327815595,0.05439020586400499,0.9705391734148519,0.9891815484673024,0.978363096934605,0.9474197025283022,2.765864372253418,0.6957782127911396,0.6000003814697266,0.394571658849964,1.4999970197677612
116,0.9875259202656375,0.975359211689379,0.9892628987630209,0.9806130476856187,0.9945369381385527,0.014672836470056252,0.005463049959377641,0.019662219259929302,0.9849313532967335,0.9899320567852831,0.9798641135705661,0.9764926239894041,4.8000030517578125,0.46793747477156117,0.3000030517578125,0.43259269604039596,1.0816677927970886
117,0.9734522933741122,0.9482776953189129,0.9902394612630209,0.9487635588069047,0.9994602295477465,0.011771557366073397,0.0005397420447775114,0.053974206011022104,0.9674777885703136,0.9938443502945745,0.9876887005891491,0.9486444808029906,3.9000015258789062,0.5392364178910646,0.5999984741210938,0.33049749191589073,0.9000053405761719
